e_form,mu_b,vpa,gap pbe,a,alpha,beta,gamma,e_form oxygen,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,minimum oxidation state,maximum oxidation state,range oxidation state,std_dev oxidation state
-3.769,0.0,14.002,5.041,5.699,90.0,90.0,90.0,4.963,8.0,71.0,63.0,31.0,27.6,8.0,19.0,87.0,68.0,64.2,27.360000000000003,87.0,15.9994,174.9668,158.9674,73.4414,68.93039999999999,15.9994,54.8,1936.0,1881.2,678.88,748.896,54.8,3.0,16.0,13.0,10.8,6.24,16.0,2.0,6.0,4.0,3.6,1.9200000000000004,2.0,66.0,201.0,135.0,117.2,61.44000000000001,66.0,1.14,3.44,2.3,2.5460000000000003,1.0727999999999998,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,14.0,14.0,3.6,4.32,0.0,6.0,17.0,11.0,8.2,3.5199999999999996,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,10.0,10.0,2.0,3.2,0.0,2.0,10.0,8.0,5.0,3.6,2.0,9.105,34.81,25.705000000000002,18.198,10.9116,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022471,0.0022471,0.00044942,0.0007190720000000001,0.0,12.0,194.0,182.0,84.8,87.35999999999999,12.0,-2,3,5,3.2732683535398857
-3.76,0.0,12.664,4.491,5.511,90.0,90.0,90.0,5.249,8.0,62.0,54.0,21.4,16.24,8.0,11.0,87.0,76.0,59.0,33.6,87.0,15.9994,150.36,134.3606,48.6628224,40.678871040000004,15.9994,54.8,1814.0,1759.2,664.6800000000001,731.856,54.8,3.0,16.0,13.0,10.8,6.24,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,198.0,132.0,113.2,56.64000000000001,66.0,1.17,3.44,2.27,2.5700000000000003,1.0439999999999998,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,6.0,6.0,1.2,1.92,0.0,3.0,8.0,5.0,5.8,1.12,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,8.0,8.0,1.6,2.56,0.0,2.0,9.0,7.0,4.6,3.12,2.0,9.105,33.23,24.124999999999996,16.556,8.941199999999998,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.35e-06,6.35e-06,1.2700000000000001e-06,2.032e-06,0.0,12.0,194.0,182.0,79.2,80.64000000000001,12.0,-2,3,5,3.2732683535398857
-3.759,0.0,14.973,4.546,5.849,90.0,90.0,90.0,4.805,8.0,67.0,59.0,29.6,25.920000000000005,8.0,13.0,87.0,74.0,61.4,30.720000000000006,87.0,15.9994,164.93032,148.93092,70.36679799999999,65.2408776,15.9994,54.8,1747.0,1692.2,620.88,679.296,54.8,3.0,16.0,13.0,10.8,6.24,16.0,2.0,6.0,4.0,3.6,1.9200000000000004,2.0,66.0,207.0,141.0,119.4,64.08,66.0,1.1,3.44,2.34,2.5300000000000002,1.0919999999999999,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,11.0,11.0,2.2,3.5200000000000005,0.0,3.0,13.0,10.0,6.8,2.4799999999999995,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,3.0,3.0,0.6,0.96,0.0,2.0,9.0,7.0,3.6,2.16,2.0,9.105,36.8975,27.7925,18.98916666666,11.860999999992,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,84.8,87.35999999999999,12.0,-2,3,5,3.2732683535398857
-3.736,0.0,12.923,4.473,5.565,90.0,90.0,90.0,5.348,8.0,60.0,52.0,21.0,15.6,8.0,11.0,87.0,76.0,58.2,34.56,87.0,15.9994,144.242,128.24259999999998,47.43922239999999,38.72111104,15.9994,54.8,1814.0,1759.2,654.48,719.616,54.8,3.0,16.0,13.0,10.8,6.24,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,201.0,135.0,113.8,57.35999999999999,66.0,1.14,3.44,2.3,2.564,1.0512000000000001,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,4.0,4.0,0.8,1.28,0.0,3.0,6.0,3.0,5.4,0.9599999999999997,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,10.0,10.0,2.0,3.2,0.0,2.0,10.0,8.0,5.0,3.6,2.0,9.105,34.81,25.705000000000002,16.872,9.320400000000001,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.35e-06,6.35e-06,1.2700000000000001e-06,2.032e-06,0.0,12.0,194.0,182.0,84.8,87.35999999999999,12.0,-2,3,5,3.2732683535398857
-3.736,0.0,14.375,5.074,5.767,90.0,90.0,90.0,5.161,8.0,71.0,63.0,30.6,27.120000000000005,8.0,15.0,87.0,72.0,63.4,28.320000000000004,87.0,15.9994,174.9668,158.9674,72.6162,67.94016,15.9994,54.8,1936.0,1881.2,634.28,695.376,54.8,3.0,16.0,13.0,10.8,6.24,16.0,2.0,6.0,4.0,3.6,1.9200000000000004,2.0,66.0,204.0,138.0,117.8,62.15999999999999,66.0,1.12,3.44,2.32,2.5420000000000003,1.0776,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,1.0,1.0,0.4,0.4800000000000001,0.0,0.0,14.0,14.0,3.0,4.4,0.0,4.0,17.0,13.0,7.8,3.6799999999999997,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,3.6,4.32,0.0,0.0,13.0,13.0,2.6,4.16,0.0,2.0,22.0,20.0,7.4,6.480000000000001,2.0,9.105,37.24,28.135,18.684,11.494800000000001,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022471,0.0022471,0.00044942,0.0007190720000000001,0.0,12.0,194.0,182.0,84.8,87.35999999999999,12.0,-2,3,5,3.2732683535398857
-3.731,0.0,15.716,4.552,5.975,90.0,90.0,90.0,5.577,8.0,89.0,81.0,36.0,33.6,8.0,14.0,87.0,73.0,61.6,30.479999999999997,87.0,15.9994,227.0,211.0006,87.985704,86.3835648,15.9994,54.8,1747.0,1692.2,646.88,710.496,54.8,3.0,16.0,13.0,10.8,6.24,16.0,2.0,7.0,5.0,3.8,2.16,2.0,66.0,215.0,149.0,121.0,66.0,66.0,1.1,3.44,2.34,2.5300000000000002,1.0919999999999999,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,11.0,11.0,2.2,3.5200000000000005,0.0,3.0,13.0,10.0,6.8,2.4799999999999995,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,3.0,3.0,0.6,0.96,0.0,2.0,9.0,7.0,3.6,2.16,2.0,9.105,44.5125,35.4075,20.51216666666,13.688599999991999,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,91.0,94.8,12.0,-2,3,5,3.2732683535398857
-3.729,0.0,14.447,5.007,5.763,90.0,90.0,90.0,4.856,8.0,69.0,61.0,30.4,26.879999999999995,8.0,17.0,87.0,70.0,63.0,28.8,87.0,15.9994,168.93421,152.93481,71.568012,66.68233439999999,15.9994,54.8,1818.0,1763.2,637.28,698.976,54.8,3.0,16.0,13.0,10.8,6.24,16.0,2.0,6.0,4.0,3.6,1.9200000000000004,2.0,66.0,203.0,137.0,118.2,62.64000000000001,66.0,1.13,3.44,2.31,2.54,1.08,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,3.2,3.9200000000000004,0.0,5.0,15.0,10.0,7.6,2.96,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,2.4,3.44,0.0,1.0,11.0,10.0,3.6,2.96,2.0,9.105,35.675,26.569999999999997,18.554,11.338799999999999,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,84.8,87.35999999999999,12.0,-2,3,5,3.2732683535398857
-3.721,0.0,13.073,4.487,5.596,90.0,90.0,90.0,5.422,8.0,59.0,51.0,20.8,15.360000000000003,8.0,11.0,87.0,76.0,57.8,35.04,87.0,15.9994,140.90765,124.90825,46.7723524,37.65411904,15.9994,54.8,1814.0,1759.2,636.48,698.016,54.8,3.0,16.0,13.0,10.8,6.24,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,203.0,137.0,114.2,57.84000000000001,66.0,1.13,3.44,2.31,2.5620000000000003,1.0535999999999999,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,3.0,3.0,0.6,0.96,0.0,3.0,6.0,3.0,5.2,0.96,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,11.0,11.0,2.2,3.5200000000000005,0.0,2.0,11.0,9.0,5.2,3.8400000000000007,2.0,9.105,35.675,26.569999999999997,17.044999999999998,9.527999999999999,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.35e-06,6.35e-06,1.2700000000000001e-06,2.032e-06,0.0,12.0,194.0,182.0,84.8,87.35999999999999,12.0,-2,3,5,3.2732683535398857
-3.713,0.8,13.01,2.627,5.587,90.0,90.0,90.0,5.6,8.0,93.0,85.0,27.6,26.160000000000004,8.0,11.0,87.0,76.0,58.8,33.839999999999996,87.0,15.9994,237.0,221.0006,65.9908224,68.40367103999999,15.9994,54.8,1814.0,1759.2,579.08,629.1360000000001,54.8,3.0,16.0,13.0,10.8,6.24,16.0,2.0,7.0,5.0,3.4,1.6799999999999997,2.0,66.0,190.0,124.0,111.6,54.720000000000006,66.0,1.36,3.44,2.08,2.608,0.9983999999999998,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,1.0,1.0,0.4,0.4800000000000001,0.0,0.0,4.0,4.0,0.8,1.28,0.0,3.0,7.0,4.0,5.6,1.0400000000000003,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,3.6,4.32,0.0,0.0,10.0,10.0,2.0,3.2,0.0,2.0,19.0,17.0,6.8,5.76,2.0,9.105,22.235,13.129999999999999,13.60075,5.3949,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.35e-06,6.35e-06,1.2700000000000001e-06,2.032e-06,0.0,12.0,194.0,182.0,58.4,55.67999999999999,12.0,0,0,0,0.0
-3.712,0.0,15.895,4.542,5.989,90.0,90.0,90.0,5.48,8.0,89.0,81.0,35.8,33.36,8.0,14.0,87.0,73.0,61.2,30.96,87.0,15.9994,227.0,211.0006,87.49964,85.800288,15.9994,54.8,1685.0,1630.2,634.48,695.616,54.8,3.0,16.0,13.0,10.8,6.24,16.0,2.0,7.0,5.0,3.8,2.16,2.0,66.0,215.0,149.0,121.0,66.0,66.0,1.1,3.44,2.34,2.528,1.0943999999999998,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,10.0,10.0,2.0,3.2,0.0,3.0,12.0,9.0,6.6,2.1599999999999997,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,4.0,4.0,0.8,1.28,0.0,2.0,9.0,7.0,3.8,2.16,2.0,9.105,44.5125,35.4075,20.6135,13.8102,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,91.0,94.8,12.0,-2,3,5,3.2732683535398857
-3.711,0.0,14.65,5.086,5.798,90.0,90.0,90.0,4.953,8.0,69.0,61.0,30.2,26.639999999999997,8.0,15.0,87.0,72.0,62.6,29.279999999999994,87.0,15.9994,168.93421,152.93481,71.409682,66.49233840000001,15.9994,54.8,1818.0,1763.2,610.6800000000001,667.056,54.8,3.0,16.0,13.0,10.8,6.24,16.0,2.0,6.0,4.0,3.6,1.9200000000000004,2.0,66.0,204.0,138.0,118.4,62.879999999999995,66.0,1.12,3.44,2.32,2.5380000000000003,1.0823999999999998,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,13.0,13.0,2.8,4.08,0.0,4.0,15.0,11.0,7.4,3.04,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,13.0,13.0,2.8,4.08,0.0,1.0,22.0,21.0,5.8,6.4799999999999995,2.0,9.105,37.24,28.135,18.867,11.714400000000001,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,84.8,87.35999999999999,12.0,-2,3,5,3.2732683535398857
-3.704,0.0,14.623,4.898,5.781,90.0,90.0,90.0,4.728,8.0,68.0,60.0,30.2,26.639999999999997,8.0,17.0,87.0,70.0,62.6,29.279999999999994,87.0,15.9994,167.259,151.25959999999998,71.23297,66.280284,15.9994,54.8,1770.0,1715.2,627.6800000000001,687.456,54.8,3.0,16.0,13.0,10.8,6.24,16.0,2.0,6.0,4.0,3.6,1.9200000000000004,2.0,66.0,203.0,137.0,118.0,62.4,66.0,1.13,3.44,2.31,2.5380000000000003,1.0823999999999998,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,3.0,3.6,0.0,5.0,14.0,9.0,7.4,2.64,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,2.6,3.3600000000000003,0.0,2.0,11.0,9.0,3.8,2.88,2.0,9.105,35.675,26.569999999999997,18.714999999999996,11.532,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,84.8,87.35999999999999,12.0,-2,3,5,3.2732683535398857
-3.701,0.0,13.251,4.42,5.638,90.0,90.0,90.0,5.523,8.0,58.0,50.0,20.6,15.12,8.0,11.0,87.0,76.0,57.4,35.52,87.0,15.9994,140.116,124.11660000000002,46.614022399999996,37.40079104,15.9994,54.8,1814.0,1759.2,609.88,666.096,54.8,3.0,16.0,13.0,10.8,6.24,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,204.0,138.0,114.4,58.08,66.0,1.12,3.44,2.32,2.56,1.0559999999999998,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,1.0,1.0,0.4,0.4800000000000001,0.0,0.0,1.0,1.0,0.2,0.32,0.0,3.0,6.0,3.0,5.0,1.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,3.6,4.32,0.0,0.0,13.0,13.0,2.6,4.16,0.0,2.0,22.0,20.0,7.4,6.480000000000001,2.0,9.105,37.24,28.135,17.358,9.9036,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.35e-06,6.35e-06,1.2700000000000001e-06,2.032e-06,0.0,12.0,194.0,182.0,84.8,87.35999999999999,12.0,-2,3,5,3.2732683535398857
-3.699,0.8,14.56,2.83,5.781,90.0,90.0,90.0,5.227,8.0,93.0,85.0,37.0,34.8,8.0,22.0,87.0,65.0,63.6,28.079999999999995,87.0,15.9994,237.0,221.0006,90.45144,89.342448,15.9994,54.8,1770.0,1715.2,570.28,618.576,54.8,3.0,16.0,13.0,10.8,6.24,16.0,2.0,7.0,5.0,3.8,2.16,2.0,66.0,190.0,124.0,115.4,59.279999999999994,66.0,1.24,3.44,2.2,2.584,1.0272,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,12.0,12.0,3.2,3.8400000000000007,0.0,6.0,14.0,8.0,7.8,2.4799999999999995,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,10.0,10.0,2.4,3.04,0.0,2.0,19.0,17.0,5.4,5.44,2.0,9.105,30.585,21.48,15.270750000000001,7.3989,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,58.4,55.67999999999999,12.0,0,0,0,0.0
-3.693,0.0,15.939,4.608,5.993,90.0,90.0,90.0,5.419,8.0,89.0,81.0,30.4,26.879999999999995,8.0,12.0,87.0,75.0,57.4,35.52,87.0,15.9994,227.0,211.0006,72.78081,68.13769199999999,15.9994,54.8,1799.0,1744.2,657.28,722.976,54.8,3.0,16.0,13.0,10.8,6.24,16.0,2.0,7.0,5.0,3.6,1.9200000000000004,2.0,66.0,215.0,149.0,120.6,65.52000000000001,66.0,1.1,3.44,2.34,2.528,1.0943999999999998,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,1.0,1.0,0.4,0.4800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,4.8,1.44,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,3.6,4.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,4.8,3.3599999999999994,2.0,9.105,44.5125,35.4075,20.8385,14.080200000000001,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,91.0,94.8,12.0,-2,3,5,3.2732683535398857
-3.691,0.0,13.299,4.134,5.661,90.0,90.0,90.0,6.201,8.0,63.0,55.0,25.4,20.880000000000003,8.0,25.0,87.0,62.0,66.0,25.2,87.0,15.9994,151.964,135.9646,58.23724,50.685407999999995,15.9994,54.8,2128.0,2073.2,677.48,747.216,54.8,3.0,16.0,13.0,11.0,6.0,16.0,2.0,6.0,4.0,3.4,1.6799999999999997,2.0,66.0,198.0,132.0,114.2,57.84000000000001,66.0,1.185,3.44,2.255,2.567,1.0475999999999999,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,2.0,2.0,0.4,0.64,0.0,0.0,7.0,7.0,1.4,2.2399999999999998,0.0,4.0,9.0,5.0,6.2,1.12,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,8.0,8.0,1.6,2.56,0.0,0.0,7.0,7.0,1.4,2.2399999999999998,0.0,2.0,8.0,6.0,4.2,2.6399999999999997,2.0,9.105,36.46,27.355,17.394,9.9468,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,91.8,95.75999999999999,12.0,-2,4,6,3.3806170189140663
-3.686,0.0,14.812,4.972,5.815,90.0,90.0,90.0,4.842,8.0,68.0,60.0,30.0,26.4,8.0,15.0,87.0,72.0,62.2,29.76,87.0,15.9994,167.259,151.25959999999998,71.07464,66.090288,15.9994,54.8,1770.0,1715.2,601.08,655.5360000000001,54.8,3.0,16.0,13.0,10.8,6.24,16.0,2.0,6.0,4.0,3.6,1.9200000000000004,2.0,66.0,204.0,138.0,118.2,62.64000000000001,66.0,1.12,3.44,2.32,2.536,1.0848,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,12.0,12.0,2.6,3.7600000000000002,0.0,4.0,14.0,10.0,7.2,2.72,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,13.0,13.0,3.0,4.0,0.0,2.0,22.0,20.0,6.0,6.4,2.0,9.105,37.24,28.135,19.028,11.907599999999999,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,84.8,87.35999999999999,12.0,-2,3,5,3.2732683535398857
-3.67,0.0,16.276,4.335,6.029,90.0,90.0,90.0,5.268,8.0,89.0,81.0,35.4,32.879999999999995,8.0,14.0,87.0,73.0,60.4,31.920000000000005,87.0,15.9994,227.0,211.0006,86.44964,84.540288,15.9994,54.8,1586.0,1531.2,614.6800000000001,671.856,54.8,3.0,16.0,13.0,10.8,6.24,16.0,2.0,7.0,5.0,3.8,2.16,2.0,66.0,215.0,149.0,121.8,66.96,66.0,1.1,3.44,2.34,2.524,1.0992000000000002,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,1.0,1.0,0.4,0.4800000000000001,0.0,0.0,7.0,7.0,1.4,2.2399999999999998,0.0,3.0,10.0,7.0,6.2,1.52,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,3.6,4.32,0.0,0.0,7.0,7.0,1.4,2.2399999999999998,0.0,2.0,16.0,14.0,6.2,5.040000000000001,2.0,9.105,44.5125,35.4075,20.7755,14.0046,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,91.0,94.8,12.0,-2,3,5,3.2732683535398857
