e_form,e_hull,mu_b,vpa,gap pbe,a,c,alpha,gamma,e_form oxygen,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,minimum oxidation state,maximum oxidation state,range oxidation state,std_dev oxidation state
-2.298,0.525,0.003,14.488,0.0,4.169,4.169,90.0,90.0,2.916,8.0,57.0,49.0,26.2,21.839999999999996,8.0,13.0,87.0,74.0,70.8,23.12,87.0,15.9994,138.90547,122.90607000000001,61.122734,54.1480008,15.9994,54.8,1193.0,1138.2,372.496,381.23519999999996,54.8,3.0,16.0,13.0,13.0,4.0,16.0,2.0,6.0,4.0,3.4,1.6799999999999997,2.0,66.0,207.0,141.0,108.8,51.35999999999999,66.0,1.1,3.44,2.34,2.676,0.9168,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.8,1.44,4.0,0.0,10.0,10.0,2.2,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,11.0,7.0,2.8,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.8,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,3.8,2.16,2.0,9.105,36.8975,27.7925,19.4995,12.4734,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,74.2,74.64000000000001,12.0,-2,3,5,3.2732683535398857
-2.296,0.077,0.0,12.484,1.265,5.49,8.053,90.0,90.0,-2.416,8.0,81.0,73.0,25.2,22.32,8.0,11.0,87.0,76.0,69.6,23.440000000000005,87.0,15.9994,204.3833,188.38389999999998,59.467482399999994,57.966327039999996,15.9994,54.8,1814.0,1759.2,511.08000000000004,547.5360000000001,54.8,3.0,16.0,13.0,12.8,3.9199999999999995,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,170.0,104.0,102.6,43.92,66.0,1.36,3.44,2.08,2.66,0.9359999999999999,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.6,1.6799999999999997,4.0,0.0,10.0,10.0,2.2,3.12,0.0,0.0,14.0,14.0,2.8,4.4799999999999995,0.0,3.0,27.0,24.0,9.6,6.959999999999999,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.2,1.12,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,4.0,2.4,2.0,9.105,26.91,17.805,15.291999999999998,7.4244,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.35e-06,6.35e-06,1.2700000000000001e-06,2.032e-06,0.0,12.0,194.0,182.0,84.8,87.35999999999999,12.0,-2,3,5,3.2732683535398857
-2.296,0.534,0.003,12.562,0.0,3.975,3.975,90.0,90.0,1.933,8.0,74.0,66.0,32.0,28.8,8.0,23.0,87.0,64.0,67.0,24.0,87.0,15.9994,183.84,167.8406,76.43964000000001,72.528288,15.9994,54.8,3695.0,3640.2,1040.8799999999999,1183.2959999999998,54.8,3.0,16.0,13.0,11.4,5.5200000000000005,16.0,2.0,6.0,4.0,3.6,1.9200000000000004,2.0,66.0,198.0,132.0,111.6,54.720000000000006,66.0,1.17,3.44,2.27,2.77,0.8039999999999999,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,4.0,4.0,0.8,1.28,0.0,0.0,14.0,14.0,4.0,4.8,0.0,6.0,20.0,14.0,9.2,4.319999999999999,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,6.0,6.0,1.2,1.92,0.0,0.0,8.0,8.0,1.6,2.56,0.0,2.0,8.0,6.0,4.0,2.4,2.0,9.105,33.23,24.124999999999996,15.318999999999999,7.4567999999999985,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,86.2,89.04,12.0,-2,3,5,3.2732683535398857
-2.296,0.833,0.2,14.252,0.0,4.146,4.146,90.0,90.0,-2.197,8.0,61.0,53.0,21.0,16.0,8.0,7.0,87.0,80.0,57.8,35.04,87.0,15.9994,145.0,129.0006,46.61524,39.353904,15.9994,54.8,1373.0,1318.2,530.48,570.816,54.8,2.0,16.0,14.0,10.6,6.480000000000001,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,199.0,133.0,114.6,58.32000000000001,66.0,1.0,3.44,2.44,2.495,1.134,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,1.6,0.0,2.0,7.0,5.0,5.4,1.3599999999999999,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,9.0,9.0,3.0,2.4,2.0,9.105,37.77,28.665000000000003,19.785500000000003,12.8166,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,91.0,94.8,12.0,0,0,0,0.0
-2.296,0.052,0.0,10.81,0.269,5.179,7.137,90.0,90.0,0.539,8.0,68.0,60.0,24.2,19.439999999999998,8.0,35.0,87.0,52.0,72.0,18.0,87.0,15.9994,167.259,151.25959999999998,55.76063999999999,47.713488,15.9994,54.8,1770.0,1715.2,658.434,724.3608,54.8,3.0,16.0,13.0,12.4,4.32,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,189.0,123.0,103.8,45.36,66.0,1.24,3.44,2.2,2.692,0.8976,3.44,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,10.0,10.0,2.0,3.2,0.0,0.0,12.0,12.0,2.4,3.84,0.0,6.0,14.0,8.0,8.6,3.12,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.4,0.64,0.0,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,9.105,30.585,21.48,13.794,6.7164,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,91.0,94.8,12.0,-2,3,5,3.2732683535398857
-2.295,0.072,0.2,14.24,1.702,5.684,8.178,90.0,90.0,-1.407,8.0,91.0,83.0,32.6,29.520000000000003,8.0,18.0,87.0,69.0,69.8,20.720000000000002,87.0,15.9994,231.03586,215.03646,78.289012,74.74753439999999,15.9994,54.8,1845.0,1790.2,520.724,559.1088,54.8,3.0,16.0,13.0,12.6,4.08,16.0,2.0,7.0,5.0,3.6,1.9200000000000004,2.0,66.0,200.0,134.0,108.4,50.88,66.0,1.5,3.44,1.94,2.702,0.8855999999999999,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,10.0,10.0,2.2,3.12,0.0,0.0,2.0,2.0,0.4,0.64,0.0,5.0,12.0,7.0,7.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,12.0,12.0,2.4,3.84,0.0,0.0,21.0,21.0,5.4,6.24,2.0,9.105,25.18,16.075,14.398,6.3515999999999995,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,73.8,74.16,12.0,0,0,0,0.0
-2.295,0.901,0.601,15.994,0.0,4.308,4.308,90.0,90.0,1.009,8.0,92.0,84.0,27.8,25.68,8.0,20.0,87.0,67.0,65.4,25.919999999999998,87.0,15.9994,238.02891,222.02951,67.393722,68.2540752,15.9994,54.8,2183.0,2128.2,751.08,835.5360000000001,54.8,3.0,16.0,13.0,11.2,5.76,16.0,2.0,7.0,5.0,3.4,1.6799999999999997,2.0,66.0,196.0,130.0,109.4,52.08,66.0,1.38,3.44,2.06,2.666,0.9288000000000001,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,3.0,3.0,0.8,0.9600000000000002,0.0,0.0,3.0,3.0,0.6,0.96,0.0,5.0,6.0,1.0,5.8,0.3200000000000001,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,3.2,3.8400000000000007,0.0,0.0,11.0,11.0,2.2,3.5200000000000005,0.0,2.0,20.0,18.0,6.6,5.5200000000000005,2.0,9.105,20.025,10.919999999999998,12.069999999999999,3.557999999999999,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,65.6,65.35999999999999,12.0,-2,3,5,3.2732683535398857
-2.295,-0.097,0.254,12.379,0.0,5.587,7.918,90.0,90.0,4.148,8.0,43.0,35.0,21.0,15.6,8.0,8.0,87.0,79.0,64.4,27.119999999999997,87.0,15.9994,98.0,82.0006,46.72364,36.869088,15.9994,54.8,2430.0,2375.2,728.88,808.896,54.8,2.0,16.0,14.0,11.4,5.5200000000000005,16.0,2.0,5.0,3.0,3.2,1.44,2.0,66.0,195.0,129.0,108.0,50.4,66.0,0.95,3.44,2.49,2.634,0.9672000000000001,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,5.4,1.3599999999999999,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.2,1.12,2.0,9.105,54.23,45.125,19.166,14.025599999999997,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,91.0,94.8,12.0,-2,4,6,3.3806170189140663
-2.295,0.948,-0.178,18.411,0.0,4.515,4.515,90.0,90.0,-0.24,8.0,90.0,82.0,29.0,25.2,8.0,16.0,87.0,71.0,70.2,21.68,87.0,15.9994,232.03806,216.03866,69.951852,64.8344832,15.9994,54.8,2023.0,1968.2,498.062,609.9752000000001,54.8,3.0,16.0,13.0,12.8,3.9199999999999995,16.0,2.0,7.0,5.0,3.4,1.6799999999999997,2.0,66.0,206.0,140.0,105.2,47.04,66.0,1.3,3.44,2.1399999999999997,2.686,0.9047999999999998,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.6,1.6799999999999997,4.0,0.0,10.0,10.0,2.4,3.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,9.0,7.0,2.4,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.2,1.12,2.0,0.0,8.0,8.0,1.6,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,3.8,2.16,2.0,9.105,32.37,23.264999999999997,15.7085,7.924199999999999,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,65.0,64.0,12.0,-2,4,6,3.3806170189140663
-2.294,-0.037,0.2,11.311,0.0,5.387,7.673,90.0,90.0,1.523,8.0,58.0,50.0,22.0,16.8,8.0,15.0,87.0,72.0,67.4,23.52,87.0,15.9994,140.116,124.11660000000002,49.36152,40.034544,15.9994,54.8,1728.0,1673.2,592.6800000000001,645.456,54.8,3.0,16.0,13.0,12.2,4.5600000000000005,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,204.0,138.0,105.2,47.04,66.0,1.12,3.44,2.32,2.6700000000000004,0.9239999999999998,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,8.0,8.0,1.8,2.48,0.0,0.0,1.0,1.0,0.2,0.32,0.0,4.0,10.0,6.0,6.4,1.4400000000000002,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,2.2,2.72,0.0,0.0,13.0,13.0,2.6,4.16,0.0,2.0,22.0,20.0,6.0,6.4,2.0,9.105,37.24,28.135,14.975,8.906,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.11907894000000001,0.190526304,0.0,12.0,225.0,213.0,91.0,94.8,12.0,-2,4,6,3.3806170189140663
-2.294,0.037,0.198,12.6,0.0,5.43,7.867,90.0,90.0,1.968,8.0,58.0,50.0,25.2,20.639999999999997,8.0,15.0,87.0,72.0,66.4,24.72,87.0,15.9994,140.116,124.11660000000002,57.83684000000001,50.204928,15.9994,54.8,2607.0,2552.2,768.48,856.4159999999999,54.8,3.0,16.0,13.0,11.8,5.04,16.0,2.0,6.0,4.0,3.4,1.6799999999999997,2.0,66.0,204.0,138.0,109.6,52.32000000000001,66.0,1.12,3.44,2.32,2.728,0.8543999999999998,3.44,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,7.0,7.0,1.6,2.16,0.0,0.0,1.0,1.0,0.2,0.32,0.0,4.0,8.0,4.0,6.0,0.8,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,2.4,2.88,0.0,0.0,13.0,13.0,2.6,4.16,0.0,2.0,22.0,20.0,6.4,6.24,2.0,9.105,37.24,28.135,15.613,8.6508,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,84.8,87.35999999999999,12.0,-2,3,5,3.2732683535398857
-2.294,0.131,0.0,11.809,1.402,5.311,7.435,90.0,90.0,0.156,8.0,91.0,83.0,28.8,24.96,8.0,18.0,87.0,69.0,68.6,22.080000000000002,87.0,15.9994,231.03586,215.03646,68.516012,65.00793920000001,15.9994,54.8,1845.0,1790.2,673.434,742.3608,54.8,3.0,16.0,13.0,12.4,4.32,16.0,2.0,7.0,5.0,3.4,1.6799999999999997,2.0,66.0,200.0,134.0,106.0,48.0,66.0,1.5,3.44,1.94,2.744,0.8352,3.44,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,10.0,10.0,2.2,3.12,0.0,0.0,2.0,2.0,0.4,0.64,0.0,5.0,11.0,6.0,6.8,1.6799999999999997,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,12.0,12.0,2.4,3.84,0.0,1.0,21.0,20.0,5.6,6.159999999999999,2.0,9.105,25.18,16.075,12.713,4.9868,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,80.0,81.6,12.0,-2,5,7,3.6839419880650364
-2.294,0.148,0.0,12.915,2.519,5.819,7.376,90.0,90.0,-2.253,3.0,58.0,55.0,17.0,16.4,8.0,1.0,87.0,86.0,55.4,37.92,87.0,6.941,140.116,133.175,39.01104,40.441984000000005,15.9994,54.8,1071.0,1016.2,337.81800000000004,339.62160000000006,54.8,1.0,16.0,15.0,10.4,6.719999999999999,16.0,2.0,6.0,4.0,2.8,1.2799999999999998,2.0,66.0,204.0,138.0,106.0,48.0,66.0,0.98,3.44,2.46,2.484,1.1472,3.44,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,1.0,1.0,0.2,0.32,0.0,1.0,6.0,5.0,4.6,1.6800000000000002,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,13.0,13.0,2.6,4.16,0.0,1.0,22.0,21.0,5.8,6.4799999999999995,2.0,9.105,37.24,28.135,16.229666666660002,8.549599999992001,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,91.8,95.75999999999999,12.0,0,0,0,0.0
-2.293,0.141,0.0,15.219,0.0,5.83,8.645,90.0,90.0,-7.438,8.0,63.0,55.0,27.6,23.52,8.0,25.0,87.0,62.0,74.2,19.68,87.0,15.9994,151.964,135.9646,64.34443999999999,58.014048,15.9994,54.8,1095.0,1040.2,432.63599999999997,453.4031999999999,54.8,3.0,16.0,13.0,13.2,4.08,16.0,2.0,6.0,4.0,3.4,1.6799999999999997,2.0,66.0,198.0,132.0,107.0,49.2,66.0,1.185,3.44,2.255,2.711,0.8748000000000001,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,3.0,1.2,4.0,0.0,10.0,10.0,2.0,3.2,0.0,0.0,7.0,7.0,1.4,2.2399999999999998,0.0,6.0,15.0,9.0,8.4,2.88,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.8,0.72,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,1.4,2.2399999999999998,0.0,2.0,7.0,5.0,3.2,1.52,2.0,9.105,36.46,27.355,19.067,11.9544,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,86.2,89.04,12.0,-2,3,5,3.2732683535398857
-2.292,0.022,0.0,14.25,0.0,5.528,8.683,90.0,90.0,-8.456,8.0,63.0,55.0,24.0,19.2,8.0,25.0,87.0,62.0,74.0,19.6,87.0,15.9994,151.964,135.9646,54.97676,46.772831999999994,15.9994,54.8,1095.0,1040.2,469.88,498.096,54.8,3.0,16.0,13.0,13.2,4.08,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,198.0,132.0,103.0,44.4,66.0,1.185,3.44,2.255,2.737,0.8436,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,3.0,1.2,4.0,0.0,10.0,10.0,2.0,3.2,0.0,0.0,7.0,7.0,1.4,2.2399999999999998,0.0,6.0,15.0,9.0,8.4,2.88,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.8,0.72,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,1.4,2.2399999999999998,0.0,2.0,7.0,5.0,3.2,1.52,2.0,9.105,36.46,27.355,17.19,9.702000000000002,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,86.2,89.04,12.0,-2,3,5,3.2732683535398857
-2.29,0.117,0.799,13.606,1.573,6.025,6.025,54.8,54.8,-4.123,8.0,65.0,57.0,23.2,18.24,8.0,29.0,87.0,58.0,69.6,20.880000000000003,87.0,15.9994,158.92535,142.92595,53.171349,44.6063388,15.9994,54.8,1768.0,1713.2,712.28,788.976,54.8,3.0,16.0,13.0,12.0,4.8,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,194.0,128.0,103.6,45.12,66.0,1.21,3.44,2.23,2.682,0.9096,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,7.0,7.0,1.4,2.2399999999999998,0.0,0.0,9.0,9.0,1.8,2.88,0.0,6.0,11.0,5.0,7.6,1.92,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,3.0,3.0,0.6,0.96,0.0,0.0,5.0,5.0,1.0,1.6,0.0,2.0,5.0,3.0,2.8,0.96,2.0,9.105,31.7366666667,22.6316666667,13.85933333334,7.150933333344,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.30969424,0.49551078400000004,0.0,12.0,194.0,182.0,84.8,87.35999999999999,12.0,-2,4,6,3.3806170189140663
-2.29,0.747,-0.044,18.683,0.0,4.537,4.537,90.0,90.0,-1.197,8.0,90.0,82.0,32.4,29.279999999999994,8.0,16.0,87.0,71.0,69.4,21.359999999999996,87.0,15.9994,232.03806,216.03866,78.489452,74.9880624,15.9994,54.8,2023.0,1968.2,556.3240000000001,601.8288,54.8,3.0,16.0,13.0,12.6,4.08,16.0,2.0,7.0,5.0,3.6,1.9200000000000004,2.0,66.0,206.0,140.0,109.6,52.32000000000001,66.0,1.3,3.44,2.1399999999999997,2.662,0.9335999999999999,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,10.0,10.0,2.4,3.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,8.0,6.8,2.0799999999999996,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,8.0,8.0,1.6,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2.8,2.0799999999999996,2.0,9.105,32.37,23.264999999999997,15.835999999999999,8.0772,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,91.0,94.8,12.0,-2,4,6,3.3806170189140663
-2.289,0.908,0.114,15.528,0.0,4.266,4.266,90.0,90.0,-1.453,8.0,63.0,55.0,29.6,25.920000000000005,8.0,21.0,87.0,66.0,61.4,30.720000000000006,87.0,15.9994,151.964,135.9646,68.99244,63.591648,15.9994,54.8,1373.0,1318.2,526.48,566.016,54.8,3.0,16.0,13.0,10.8,6.24,16.0,2.0,6.0,4.0,3.6,1.9200000000000004,2.0,66.0,199.0,133.0,119.0,63.6,66.0,1.155,3.44,2.285,2.532,1.0896000000000001,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,2.4,2.88,0.0,6.0,9.0,3.0,6.8,0.96,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,3.2,3.8400000000000007,0.0,2.0,9.0,7.0,4.4,2.88,2.0,9.105,36.46,27.355,19.523500000000002,12.5022,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,91.8,95.75999999999999,12.0,-2,3,5,3.2732683535398857
